,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment,interested_in_categories_12
378,379d0e1e-a6ae-11e9-a2fc-000d3a38a36f,333,7.0,529.9,1,5,3,15,cant_loose,"[ERKEK, COCUK]"
379,37c86d08-a739-11e9-a2fc-000d3a38a36f,106,2.0,110.87,3,1,1,31,about_to_sleep,[COCUK]
380,3812050c-53fa-11eb-9e65-000d3a38a36f,34,2.0,218.59,5,1,1,51,new_customers,[COCUK]
381,381563be-9e5c-11e9-9897-000d3a38a36f,186,18.0,2833.87,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
382,3820c10a-bc92-11ea-aa61-000d3a38a36f,9,2.0,550.96,5,1,3,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
383,384cc1fe-fe44-11e9-a5e8-000d3a38a36f,17,2.0,211.97000000000003,5,1,1,51,new_customers,[AKTIFCOCUK]
384,385edc24-b009-11e9-9757-000d3a38a36f,267,10.0,1380.69,1,5,5,15,cant_loose,[ERKEK]
385,3880fe94-9f4c-11e9-9897-000d3a38a36f,85,3.0,341.13,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
386,38838c72-aa4b-11e9-a2fc-000d3a38a36f,223,11.0,1365.69,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
387,38985080-9d6c-11e9-9897-000d3a38a36f,86,3.0,401.84000000000003,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
388,38b5f27c-5444-11ea-b1db-000d3a38a36f,139,3.0,219.95,3,2,1,32,about_to_sleep,[COCUK]
389,38c2c96e-adc9-11ea-b736-000d3a38a36f,13,2.0,871.96,5,1,4,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
390,38ca1544-a8b5-11e9-a2fc-000d3a38a36f,323,7.0,1340.74,1,5,5,15,cant_loose,[ERKEK]
391,38d63902-e0ac-11ea-b5cd-000d3a38a36f,110,2.0,372.77,3,1,2,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
392,38eb3626-eacb-11ea-9047-000d3a38a36f,105,2.0,250.45999999999998,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
393,39362650-3f1c-11ea-b794-000d3a38a36f,136,2.0,119.98,3,1,1,31,about_to_sleep,[COCUK]
394,393d3d26-aabd-11e9-a2fc-000d3a38a36f,146,2.0,196.93,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
395,394cdd9e-28a7-11eb-8a9b-000d3a38a36f,186,15.0,2135.04,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
396,397a63e0-a6a8-11e9-a2fc-000d3a38a36f,134,3.0,268.37,3,2,1,32,about_to_sleep,[COCUK]
397,39941816-53bf-11ea-abe0-000d3a38a36f,141,3.0,618.96,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
398,39edf3ac-b10a-11e9-9757-000d3a38a36f,253,8.0,1047.82,1,5,5,15,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
399,39fdbc40-b14d-11e9-9757-000d3a38a36f,277,7.0,720.86,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
400,3a285f00-f4f4-11e9-9346-000d3a38a36f,131,3.0,529.96,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
401,3a85dc22-12bb-11ea-a001-000d3a38a36f,117,3.0,383.95000000000005,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
402,3aa52386-afb8-11e9-9757-000d3a38a36f,141,3.0,469.93,3,2,3,32,about_to_sleep,[ERKEK]
403,3aabb51c-28e2-11eb-b7dd-000d3a38a36f,25,2.0,208.73,5,1,1,51,new_customers,[ERKEK]
404,3ad92b8e-5b3b-11ea-8e25-000d3a38a36f,21,2.0,172.98,5,1,1,51,new_customers,[AKTIFCOCUK]
405,3aeeefae-a444-11e9-a2fc-000d3a38a36f,116,3.0,510.02,3,2,3,32,about_to_sleep,"[ERKEK, COCUK]"
406,3b048dea-116e-11ea-9f3a-000d3a38a36f,267,8.0,1300.42,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
407,3b08f95c-2d5c-11ea-827e-000d3a38a36f,86,3.0,530.45,3,2,3,32,about_to_sleep,[ERKEK]
408,3b1270f4-aa5d-11e9-a2fc-000d3a38a36f,239,7.0,724.0600000000001,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
409,3b3aad7a-5b2f-11ea-bf2c-000d3a38a36f,106,3.0,340.95,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
410,3b5d82f2-aa3d-11ea-b736-000d3a38a36f,15,2.0,572.92,5,1,3,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
411,3b697668-d714-11e9-93bc-000d3a38a36f,138,3.0,511.96000000000004,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
412,3b7228ce-7300-11eb-a9a7-000d3a38a36f,90,2.0,309.92,3,1,2,31,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
413,3bfdb582-4e59-11ea-99ba-000d3a38a36f,129,3.0,383.95,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
414,3c0d1ac4-8d4f-11ea-8f41-000d3a38a36f,99,2.0,384.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
415,3c1db156-994b-11ea-b97a-000d3a38a36f,365,9.0,1467.6000000000001,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
416,3c2bf5b0-5bb4-11ea-81c0-000d3a38a36f,132,2.0,534.97,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
417,3c3381d6-f80d-11ea-a533-000d3a38a36f,219,7.0,468.19,2,5,3,25,cant_loose,[ERKEK]
418,3c3decf4-2d08-11eb-8b78-000d3a38a36f,128,2.0,303.94,3,1,2,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
419,3c68119e-5439-11ea-b1db-000d3a38a36f,135,3.0,346.47,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
420,3c9ee278-aa11-11e9-a2fc-000d3a38a36f,125,3.0,410.94000000000005,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
421,3ca62200-a3ad-11e9-a2fc-000d3a38a36f,112,2.0,425.96000000000004,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
422,3cae55ec-9dcc-11e9-9897-000d3a38a36f,335,7.0,1259.9,1,5,5,15,cant_loose,[ERKEK]
423,3cd89598-1e8e-11eb-9dc3-000d3a38a36f,133,2.0,439.97,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
424,3d0033c2-adcf-11e9-a2fc-000d3a38a36f,113,2.0,157.46,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
425,3d307a80-ab0b-11e9-a2fc-000d3a38a36f,264,7.0,951.85,1,5,4,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
426,3d690368-ae40-11e9-a2fc-000d3a38a36f,135,3.0,400.96000000000004,3,2,2,32,about_to_sleep,[ERKEK]
427,3da84cd6-b178-11e9-89fa-000d3a38a36f,238,12.0,1761.96,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
428,3dbe7886-185b-11ea-9213-000d3a38a36f,160,9.0,678.91,2,5,4,25,cant_loose,[COCUK]
429,3e01ef60-9fc2-11e9-a2fc-000d3a38a36f,160,7.0,1503.69,2,5,5,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
430,3e06e4c6-55aa-11eb-9e65-000d3a38a36f,111,2.0,425.93,3,1,2,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
431,3e423638-be25-11ea-aa61-000d3a38a36f,125,3.0,652.66,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
432,3e6466fc-b112-11e9-9757-000d3a38a36f,215,12.0,1859.21,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
433,3e725b46-94a5-11ea-85df-000d3a38a36f,92,2.0,438.93,3,1,2,31,about_to_sleep,[COCUK]
434,3e8dba14-a705-11e9-a2fc-000d3a38a36f,206,7.0,1567.35,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
435,3ea07308-a744-11ea-bd63-000d3a38a36f,19,2.0,183.98,5,1,1,51,new_customers,[ERKEK]
436,3ebc7fc6-2d9f-11eb-8062-000d3a299ebf,109,2.0,326.96000000000004,3,1,2,31,about_to_sleep,[ERKEK]
437,3ed92220-aecf-11e9-a2fc-000d3a38a36f,153,7.0,1184.8600000000001,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
438,3f03a4ea-28ff-11eb-b7dd-000d3a38a36f,141,2.0,166.64,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
439,3f0dfccc-24f1-11eb-86c1-000d3a38a36f,145,3.0,446.82000000000005,3,2,2,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
440,3f118c82-a146-11e9-a2fc-000d3a38a36f,155,8.0,616.39,2,5,3,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
441,3f331854-a4b4-11e9-a2fc-000d3a38a36f,108,3.0,199.95000000000002,3,2,1,32,about_to_sleep,[COCUK]
442,3f3add64-ad74-11e9-a2fc-000d3a38a36f,248,9.0,1554.92,1,5,5,15,cant_loose,[ERKEK]
443,3f6d1e4e-ee0d-11e9-9346-000d3a38a36f,209,12.0,2538.78,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
444,3f7aa818-b0e4-11e9-9757-000d3a38a36f,133,3.0,463.94,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
445,3f927872-a7d3-11e9-a2fc-000d3a38a36f,235,7.0,1112.72,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
446,3fda4522-b178-11e9-89fa-000d3a38a36f,346,7.0,792.44,1,5,4,15,cant_loose,[ERKEK]
447,3ff9a700-a24b-11e9-a2fc-000d3a38a36f,136,2.0,133.98,3,1,1,31,about_to_sleep,[ERKEK]
448,4003b674-56a9-11ea-b9b9-000d3a38a36f,136,2.0,435.96000000000004,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
449,40150444-d71d-11e9-93bc-000d3a38a36f,90,3.0,385.89000000000004,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
450,4044b462-9cff-11e9-9897-000d3a38a36f,125,2.0,189.97,3,1,1,31,about_to_sleep,"[ERKEK, COCUK]"
451,4087a75a-a523-11e9-a2fc-000d3a38a36f,198,11.0,1507.54,2,5,5,25,cant_loose,"[COCUK, KADIN]"
452,409265f4-b12c-11e9-9757-000d3a38a36f,259,8.0,785.99,1,5,4,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
453,40ce17b6-d6de-11e9-93bc-000d3a38a36f,332,8.0,1221.4,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
454,40eec926-39b1-11ea-85d6-000d3a38a36f,101,3.0,447.97,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
455,41081e4c-5bd7-11ea-90ca-000d3a38a36f,140,3.0,464.93,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
456,4146e988-3e36-11ea-b1ad-000d3a38a36f,119,2.0,336.97,3,1,2,31,about_to_sleep,[COCUK]
457,4159cc38-5b05-11ea-82d2-000d3a38a36f,92,3.0,549.95,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
458,416a442c-ae09-11e9-a2fc-000d3a38a36f,343,8.0,836.9,1,5,4,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
459,41abf3ce-5b54-11ea-85a8-000d3a38a36f,110,2.0,212.96,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN]"
460,41c16660-8b91-11ea-8ec0-000d3a38a36f,114,2.0,254.94,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN]"
461,4203a8ea-a258-11e9-a2fc-000d3a38a36f,30,2.0,79.98,5,1,1,51,new_customers,[ERKEK]
462,424df598-1b58-11ea-9812-000d3a38a36f,202,10.0,1627.6,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
463,4271fdf8-a59a-11eb-b07f-000d3a299ebf,104,3.0,242.64000000000001,3,2,1,32,about_to_sleep,[COCUK]
464,42813208-564c-11ea-b9b9-000d3a38a36f,190,7.0,829.88,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
465,42a6c718-5bf4-11ea-8384-000d3a38a36f,109,2.0,339.98,3,1,2,31,about_to_sleep,[ERKEK]
466,42bbabfe-a5cf-11ea-bd63-000d3a38a36f,127,3.0,599.88,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
467,42cf9314-9d31-11e9-9897-000d3a38a36f,132,3.0,370.84,3,2,2,32,about_to_sleep,[COCUK]
468,42fb6be6-a976-11e9-a2fc-000d3a38a36f,97,2.0,299.89,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
469,42fd7290-7f00-11eb-b666-000d3a38a36f,87,2.0,209.98,3,1,1,31,about_to_sleep,[COCUK]
470,4321c57c-b1c1-11e9-89fa-000d3a38a36f,140,3.0,283.96999999999997,3,2,1,32,about_to_sleep,[ERKEK]
471,43271496-a2b7-11e9-a2fc-000d3a38a36f,134,3.0,761.51,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
472,435cf73e-a7ba-11e9-a2fc-000d3a38a36f,174,18.0,2210.59,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
473,43978078-d191-11ea-b0fc-000d3a38a36f,14,2.0,175.48,5,1,1,51,new_customers,"[ERKEK, COCUK]"
474,43ba7d24-26bc-11ea-aaaa-000d3a38a36f,32,2.0,203.98000000000002,5,1,1,51,new_customers,[ERKEK]
475,43ed0660-a26c-11e9-a2fc-000d3a38a36f,209,8.0,1606.83,2,5,5,25,cant_loose,"[COCUK, KADIN]"
476,43edaeb2-1daf-11ea-8bf2-000d3a38a36f,147,7.0,1542.82,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
477,43f81f40-a5dd-11e9-a2fc-000d3a38a36f,232,7.0,1095.76,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
478,44147d1c-22fa-11ea-8523-000d3a38a36f,130,3.0,253.96999999999997,3,2,1,32,about_to_sleep,[COCUK]
479,443aa46c-a571-11e9-a2fc-000d3a38a36f,336,9.0,1368.8700000000001,1,5,5,15,cant_loose,"[COCUK, KADIN]"
480,446dece4-88d0-11ea-9c02-000d3a38a36f,92,3.0,332.8,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
481,44a7e2f0-9b1d-11ea-a27a-000d3a38a36f,86,3.0,282.85,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
482,44bce73c-a540-11e9-a2fc-000d3a38a36f,272,7.0,1087.08,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
483,44c9d4d6-974f-11ea-a9c8-000d3a38a36f,96,2.0,343.37,3,1,2,31,about_to_sleep,[ERKEK]
484,44cb68d2-5eec-11ea-be5b-000d3a38a36f,12,2.0,155.97,5,1,1,51,new_customers,[COCUK]
485,44e17ce4-5bc1-11eb-8dbd-000d3a38a36f,117,2.0,629.73,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
486,44ffd5ac-ee05-11e9-9346-000d3a38a36f,186,10.0,1793.3400000000001,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
487,4510fad2-b05a-11e9-9757-000d3a38a36f,365,9.0,1270.3700000000001,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
488,455770fa-a80f-11e9-a2fc-000d3a38a36f,350,9.0,884.86,1,5,4,15,cant_loose,"[COCUK, KADIN]"
489,456ac9fa-567f-11eb-9e65-000d3a38a36f,9,2.0,302.96,5,1,2,51,new_customers,"[ERKEK, KADIN]"
490,45ae5698-5684-11eb-9e65-000d3a38a36f,101,2.0,379.64,3,1,2,31,about_to_sleep,[ERKEK]
491,45b47a70-b1ab-11e9-89fa-000d3a38a36f,234,20.0,3530.71,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
492,45cb15d0-15e4-11ea-aa74-000d3a38a36f,185,8.0,1886.56,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
493,464c257e-13b6-11ea-a001-000d3a38a36f,270,8.0,810.65,1,5,4,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
494,4660bd3c-ee0d-11e9-9346-000d3a38a36f,186,9.0,1459.5500000000002,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
495,468e0206-a51f-11e9-a2fc-000d3a38a36f,195,7.0,1349.12,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK]"
496,46985ca8-1a43-11ea-941b-000d3a38a36f,32,2.0,310.96999999999997,5,1,2,51,new_customers,[AKTIFCOCUK]
497,46bfbc7c-daf9-11ea-a65b-000d3a38a36f,16,2.0,209.97000000000003,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
498,472fe346-5b36-11ea-a35f-000d3a38a36f,92,2.0,264.98,3,1,1,31,about_to_sleep,[ERKEK]
499,4730571c-5b0a-11ea-a192-000d3a38a36f,120,3.0,537.18,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
500,4736acf4-a956-11e9-a2fc-000d3a38a36f,171,13.0,2526.24,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
501,473a1d4a-ffcc-11e9-a5e8-000d3a38a36f,202,7.0,879.83,2,5,4,25,cant_loose,[COCUK]
502,47b14ce6-9755-11ea-a9c8-000d3a38a36f,104,2.0,179.35000000000002,3,1,1,31,about_to_sleep,[ERKEK]
503,47b18f9e-ac46-11e9-a2fc-000d3a38a36f,207,7.0,766.4,2,5,4,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
504,47d7f524-9eab-11e9-9897-000d3a38a36f,357,8.0,533.5999999999999,1,5,3,15,cant_loose,"[ERKEK, KADIN]"
505,47df565c-a8f6-11e9-a2fc-000d3a38a36f,23,2.0,253.06,5,1,1,51,new_customers,"[AKTIFCOCUK, KADIN]"
506,481a841e-b003-11eb-bbf8-000d3a38a36f,16,2.0,272.84,5,1,1,51,new_customers,"[ERKEK, KADIN]"
507,48598e72-9f86-11ea-80cd-000d3a38a36f,124,3.0,258.84999999999997,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
508,485c5012-ddda-11e9-a848-000d3a38a36f,197,8.0,801.4200000000001,2,5,4,25,cant_loose,[ERKEK]
509,4865bbe6-63c3-11eb-add3-000d3a38a36f,104,2.0,570.77,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
510,4865ec8c-4377-11ea-8b43-000d3a38a36f,188,7.0,976.2,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
511,4882f4be-8763-11ea-ace9-000d3a38a36f,89,2.0,176.96,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
512,4896788c-a6d5-11e9-a2fc-000d3a38a36f,260,19.0,2556.66,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
513,4899ae68-52f0-11ea-9ade-000d3a38a36f,93,3.0,442.96000000000004,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
514,48aef838-b118-11e9-9757-000d3a38a36f,364,9.0,805.8100000000001,1,5,4,15,cant_loose,[COCUK]
515,48b3e19e-9750-11ea-a9c8-000d3a38a36f,142,2.0,271.95,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
516,48bcc796-f66a-11e9-841e-000d3a38a36f,102,3.0,119.97,3,2,1,32,about_to_sleep,[COCUK]
517,49798902-a57b-11e9-a2fc-000d3a38a36f,259,7.0,935.3100000000001,1,5,4,15,cant_loose,"[COCUK, KADIN]"
518,497f782c-a151-11e9-a2fc-000d3a38a36f,193,7.0,774.1700000000001,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
519,49877a0a-af2e-11e9-a2fc-000d3a38a36f,162,7.0,1465.35,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
520,49942220-190c-11eb-8d74-000d3a38a36f,22,2.0,142.97,5,1,1,51,new_customers,[COCUK]
521,49bd7b14-b06e-11e9-9757-000d3a38a36f,166,10.0,1052.3899999999999,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
522,49de2b4a-2f73-11eb-9c24-000d3a38a36f,120,3.0,329.93,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
523,49e983d8-a17a-11e9-a2fc-000d3a38a36f,106,3.0,398.26,3,2,2,32,about_to_sleep,[COCUK]
524,4a711e3a-f12d-11e9-9346-000d3a38a36f,30,2.0,224.47,5,1,1,51,new_customers,[COCUK]
525,4a796c0c-54d2-11eb-9e65-000d3a38a36f,132,2.0,504.84000000000003,3,1,3,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
526,4aaa8c08-a4dc-11e9-a2fc-000d3a38a36f,136,2.0,274.96999999999997,3,1,1,31,about_to_sleep,"[COCUK, KADIN]"
527,4ab65e58-aacb-11e9-a2fc-000d3a38a36f,92,3.0,306.97,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
528,4add0618-2e99-11eb-a8d1-000d3a299ebf,111,3.0,365.88,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
529,4ae93d56-2c61-11ea-b752-000d3a38a36f,100,3.0,648.95,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
530,4aeae12c-fe2d-11e9-a5e8-000d3a38a36f,124,3.0,459.92,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
531,4b041628-a956-11e9-a2fc-000d3a38a36f,224,9.0,802.86,2,5,4,25,cant_loose,"[COCUK, KADIN]"
532,4b0f84e8-55a5-11eb-9e65-000d3a38a36f,127,3.0,227.84,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
533,4b34ca7a-483e-11ea-b6c0-000d3a38a36f,28,2.0,317.21999999999997,5,1,2,51,new_customers,"[ERKEK, KADIN]"
534,4b5efa90-a5b2-11e9-a2fc-000d3a38a36f,239,8.0,856.38,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
535,4b6dba7c-b14b-11e9-9757-000d3a38a36f,170,8.0,945.46,2,5,4,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
536,4b70e2ea-3dac-11ea-9e19-000d3a38a36f,326,14.0,1781.39,1,5,5,15,cant_loose,[ERKEK]
537,4b7eaf2a-b0e3-11e9-9757-000d3a38a36f,183,27.0,3069.6499999999996,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
538,4bbac326-3094-11ea-a6ce-000d3a38a36f,365,9.0,953.05,1,5,4,15,cant_loose,[ERKEK]
539,4be27d1c-d61c-11e9-93bc-000d3a38a36f,296,7.0,731.89,1,5,4,15,cant_loose,[COCUK]
540,4c270cc4-9dab-11e9-9897-000d3a38a36f,178,18.0,1786.94,2,5,5,25,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
541,4c2b94ac-5411-11ea-b1db-000d3a38a36f,135,2.0,349.97,3,1,2,31,about_to_sleep,[ERKEK]
542,4c3b7e74-9f28-11e9-9897-000d3a38a36f,276,8.0,1160.15,1,5,5,15,cant_loose,[ERKEK]
543,4c4cce84-f119-11e9-9346-000d3a38a36f,139,3.0,622.8100000000001,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
544,4c6f5e56-5436-11ea-b1db-000d3a38a36f,99,3.0,241.97,3,2,1,32,about_to_sleep,"[ERKEK, KADIN]"
545,4ca9c082-a9a0-11e9-a2fc-000d3a38a36f,91,3.0,588.05,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
546,4ccb9578-a5a8-11e9-a2fc-000d3a38a36f,235,18.0,1193.06,1,5,5,15,cant_loose,[ERKEK]
547,4cd61b60-a5da-11e9-a2fc-000d3a38a36f,104,3.0,444.63,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
548,4cdd8388-9fb2-11e9-a2fc-000d3a38a36f,205,16.0,1935.78,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
549,4d1248ac-2301-11ea-8523-000d3a38a36f,94,3.0,437.45000000000005,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
550,4d819e16-5b49-11ea-9737-000d3a38a36f,130,3.0,696.3199999999999,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK]"
551,4dc5ed3e-bbaa-11ea-a0c9-000d3a38a36f,30,2.0,251.07,5,1,1,51,new_customers,[COCUK]
552,4de069bc-a7f5-11e9-a2fc-000d3a38a36f,177,22.0,2023.48,2,5,5,25,cant_loose,[AKTIFCOCUK]
553,4de278b6-7b16-11ea-8f20-000d3a38a36f,108,2.0,202.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
554,4de64de4-c9ca-11ea-a31e-000d3a38a36f,105,2.0,295.04,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
555,4ead3892-9e2d-11e9-9897-000d3a38a36f,93,3.0,145.96,3,2,1,32,about_to_sleep,[ERKEK]
556,4eb068cc-1a11-11ea-941b-000d3a38a36f,217,22.0,1666.99,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
557,4eb38320-a691-11e9-a2fc-000d3a38a36f,121,2.0,129.97,3,1,1,31,about_to_sleep,[ERKEK]
558,4ed03a44-a513-11e9-a2fc-000d3a38a36f,342,7.0,975.52,1,5,4,15,cant_loose,[ERKEK]
559,4ed6fd92-b0fe-11e9-9757-000d3a38a36f,262,11.0,1417.92,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN]"
560,4ed84e34-ad45-11e9-a2fc-000d3a38a36f,135,2.0,145.98,3,1,1,31,about_to_sleep,[COCUK]
561,4f3c5c7e-6a38-11eb-b5d7-000d3a38a36f,106,3.0,746.94,3,2,4,32,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
562,4f4973f4-a4f6-11e9-a2fc-000d3a38a36f,117,3.0,588.1500000000001,3,2,3,32,about_to_sleep,[ERKEK]
563,4f62505a-7235-11eb-aa44-000d3a38a36f,101,2.0,194.98,3,1,1,31,about_to_sleep,"[ERKEK, COCUK]"
564,4f859bd2-9db1-11e9-9897-000d3a38a36f,235,14.0,1984.7,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
565,4f871f12-a51c-11e9-a2fc-000d3a38a36f,6,2.0,369.97,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
566,4fa69378-9d57-11e9-9897-000d3a38a36f,259,8.0,1259.11,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
